,client_id,transaction_volume,correspondant_name,correspondant_bank_name,date,direction
4853,38,43000,Kämmerer G.M.B.H.,COMMERZBANK,2021-02-02,in
4854,86,34000,Ulmer OHG,COMMERZBANK,2020-05-15,out
4855,30,28000,Gebauer GmbH & Co. KG,REVOLUT,2021-08-15,out
4856,61,15000,Zahn AG,COMMERZBANK,2020-08-02,out
4857,32,10000,Scheu A.G.,SANTANDER,2021-10-25,out
4858,83,28000,Hielscher u. Götze A.G,SANTANDER,2018-12-11,out
4859,99,34000,Plath O.H.G.,COMMERZBANK,2019-11-03,out
4860,92,18000,Rößler GmbH und Co. KG,SANTANDER,2021-12-04,out
4861,41,29000,Moll u. Kania G.m.b.H.,DEUTSCHE BANK,2018-01-25,in
4862,99,15000,Ammon GmbH u. Co. KG,N26,2018-12-12,in
4863,100,18000,Rolf und Baur KG,DEUTSCHE BANK,2019-01-21,out
4864,76,32000,Albers O.H.G,DEUTSCHE BANK,2019-01-02,in
4865,84,14000,Marschner AG u. Co. KG,SANTANDER,2020-03-29,in
4866,40,36000,Rosenbaum & Hetzel K.G,SANTANDER,2021-12-11,out
4867,94,13000,Thielemann und Quandt Gesellschaft mbH,REVOLUT,2019-03-19,in
4868,85,42000,Pohle & Stang G.M.B.H.,DEUTSCHE BANK,2019-12-03,out
4869,88,48000,Flick und Schönberg AG & Co. KG,SANTANDER,2021-09-06,out
4870,19,30000,Fetzer O.H.G,WISE,2019-11-17,in
4871,83,41000,Hintz GmbH u. Co. KG,DEUTSCHE BANK,2021-03-30,in
4872,48,40000,Pagel u. Merkel GmbH und Co. KG,DEUTSCHE BANK,2020-03-30,out
4873,39,30000,Freudenberg K.G,COMMERZBANK,2020-06-06,out
4874,68,32000,Bohlen u. Zinke A.G.,COMMERZBANK,2021-12-24,in
4875,89,32000,Tauber und Schneller O.H.G.,COMMERZBANK,2018-07-31,in
4876,35,15000,Eppler AG u. Co. KG,COMMERZBANK,2021-08-21,in
4877,93,11000,Mertens & Franz Gesellschaft mbH,COMMERZBANK,2019-02-05,in
4878,100,29000,Abel u. Hörmann GmbH & Co. KG,WISE,2020-06-02,out
4879,14,35000,Büsing O.H.G.,REVOLUT,2021-10-12,in
4880,75,43000,Hensel und Olschewski AG und Co. KG,COMMERZBANK,2019-02-15,in
4881,31,32000,Kammerer und Israel AG und Co. KG,SANTANDER,2018-04-11,in
4882,2,36000,Liebe & Hildebrandt G.m.b.H.,WISE,2018-02-08,in
4883,5,45000,MerklGesellschaft mbH,DEUTSCHE BANK,2020-04-18,in
4884,10,46000,Linder AG,DEUTSCHE BANK,2018-05-31,in
4885,22,29000,Salomon und Haake AG u. Co. KG,DEUTSCHE BANK,2020-11-22,out
4886,29,43000,Schmalz und Spitz GMBH,SANTANDER,2019-01-26,in
4887,99,28000,Klinge & Aschenbrenner K.G.,DEUTSCHE BANK,2018-05-03,out
4888,93,27000,Mertens & Franz Gesellschaft mbH,DEUTSCHE BANK,2018-01-28,in
4889,35,14000,Pfeiffer K.G.,REVOLUT,2019-07-14,out
4890,63,33000,Scheid A.G. & Co. KG,COMMERZBANK,2018-03-18,in
4891,85,47000,Kaden K.G,WISE,2021-12-09,out
4892,7,14000,Abt Aktiengesellschaft,SANTANDER,2019-09-23,in
4893,35,13000,Blumenthal & David OHG,SANTANDER,2020-01-26,in
4894,79,14000,Obst O.H.G,WISE,2019-04-18,in
4895,16,14000,Freyer Offene Handelsgesellschaft,DEUTSCHE BANK,2021-08-04,out
4896,13,13000,Schubert AG u. Co. KG,N26,2018-10-21,in
4897,24,30000,Zeh AG u. Co. KG,DEUTSCHE BANK,2021-12-30,out
4898,24,13000,Licht GMBH,COMMERZBANK,2021-11-23,in
4899,25,29000,Zeh GMBH,DEUTSCHE BANK,2020-04-11,out
4900,49,11000,Benecke GmbH,SANTANDER,2019-12-29,in
4901,22,32000,Salomon und Haake AG u. Co. KG,DEUTSCHE BANK,2019-08-22,in
4902,54,27000,Tiede & Markmann AG,COMMERZBANK,2018-11-30,in
4903,12,33000,Günzel & Mainka G.m.b.H.,WISE,2019-07-21,in
4904,73,16000,Limbach AG u. Co. KG,COMMERZBANK,2021-07-09,out
4905,11,40000,Storm GmbH,SANTANDER,2021-06-22,out
4906,72,10000,Pech GmbH und Co. KG,COMMERZBANK,2018-06-09,out
4907,31,38000,Buchner u. Gaiser GmbH,COMMERZBANK,2018-11-21,in
4908,99,19000,Schubert GmbH u. Co. KG,N26,2019-12-03,out
4909,84,38000,Marschner AG u. Co. KG,REVOLUT,2019-10-29,out
4910,73,14000,Limbach AG u. Co. KG,COMMERZBANK,2018-02-02,in
4911,70,48000,Schultze A.G,N26,2020-04-25,in
4912,66,12000,Scheibel OHG,DEUTSCHE BANK,2021-05-03,in
4913,92,19000,Nitsche & Haider G.M.B.H.,SANTANDER,2020-12-23,in
4914,98,10000,Jänicke & Pingel Offene Handelsgesellschaft,COMMERZBANK,2018-07-28,in
4915,71,11000,Sigl u. Kammerer GmbH,WISE,2019-12-15,in
4916,39,15000,Freudenberg K.G,N26,2019-08-12,out
4917,82,37000,Willmann & Helbig O.H.G.,SANTANDER,2019-04-12,out
4918,52,17000,Behling AG u. Co. KG,SANTANDER,2018-04-04,out
4919,34,40000,Selzer AG & Co. KG,SANTANDER,2020-01-02,in
4920,81,22000,Bier und DittmannGesellschaft M.B.H.,DEUTSCHE BANK,2019-05-01,in
4921,68,21000,Mehnert & Limmer GmbH und Co. KG,REVOLUT,2020-03-25,in
4922,34,44000,Fleischmann GmbH,REVOLUT,2019-01-18,in
4923,42,20000,Reimer K.G.,REVOLUT,2021-12-16,in
4924,4,17000,Rohe u. Markmann GmbH und Co. KG,DEUTSCHE BANK,2018-07-18,out
4925,3,26000,Hammes K.G.,COMMERZBANK,2018-10-05,out
4926,74,39000,Fromm A.G,N26,2020-03-05,out
4927,96,40000,Schick Gesellschaft M.B.H.,N26,2019-03-04,in
4928,59,25000,Siegel AG,COMMERZBANK,2021-08-15,in
4929,5,23000,Lehnert GmbH und Co. KG,COMMERZBANK,2021-03-01,in
4930,57,32000,Nägele OHG,SANTANDER,2019-03-08,out
4931,2,42000,Kloß und Oltmanns GmbH und Co. KG,COMMERZBANK,2021-04-28,out
4932,24,41000,Döring u. Reisch A.G,REVOLUT,2021-04-24,out
4933,38,42000,Rose AG u. Co. KG,COMMERZBANK,2018-02-12,out
4934,7,41000,Abt Aktiengesellschaft,REVOLUT,2020-02-11,in
4935,54,38000,Führer u. Acker A.G.,REVOLUT,2018-10-11,out
4936,8,29000,Hirth GmbH u. Co. KG,REVOLUT,2021-12-12,in
4937,49,49000,Voges & Reichel AG u. Co. KG,N26,2019-09-11,in
4938,70,30000,Koppe und Acker G.M.B.H.,SANTANDER,2019-10-11,in
4939,24,11000,Schuch GmbH,SANTANDER,2020-01-17,in
4940,65,22000,Steinhauer und Schiefer AG u. Co. KG,SANTANDER,2020-11-09,in
4941,33,49000,Saller K.G.,SANTANDER,2019-01-14,in
4942,78,25000,Dehn und Friebe O.H.G.,WISE,2019-01-22,in
4943,22,17000,Meiners G.m.b.H.,COMMERZBANK,2018-06-16,in
4944,87,13000,Wassermann A.G. & Co. KG,COMMERZBANK,2018-02-23,out
4945,48,23000,Pagel u. Merkel GmbH und Co. KG,DEUTSCHE BANK,2018-09-30,in
4946,57,46000,Paul O.H.G,COMMERZBANK,2019-12-29,in
4947,50,15000,Pabst G.m.b.H.,WISE,2019-08-25,in
4948,3,34000,Adolf A.G.,SANTANDER,2020-11-04,in
4949,58,16000,Speck GMBH,COMMERZBANK,2018-03-11,in
4950,8,30000,Rosenberg & Strauch G.M.B.H.,SANTANDER,2019-01-29,in
4951,49,46000,Voges & Reichel AG u. Co. KG,COMMERZBANK,2020-01-07,out
4952,81,13000,Niehoff G.M.B.H.,N26,2018-10-14,in
4953,10,18000,Böttger GmbH,COMMERZBANK,2019-08-10,in
4954,45,11000,Schimmel A.G. & Co. KG,COMMERZBANK,2020-04-11,in
4955,40,37000,Dost GmbH u. Co. KG,N26,2021-03-07,in
4956,76,12000,Mönch O.H.G,N26,2021-01-02,out
4957,55,47000,Volkmann u. Heitmann O.H.G,COMMERZBANK,2021-02-15,out
4958,25,39000,Lammers & Bolte O.H.G,N26,2019-10-27,out
4959,21,12000,Vollmer GmbH und Co. KG,DEUTSCHE BANK,2021-12-23,in
4960,5,27000,Grosser GmbH u. Co. KG,SANTANDER,2021-11-22,in
4961,21,26000,Dressel GMBH,COMMERZBANK,2018-12-25,out
4962,8,40000,Stöber und Heise Gesellschaft mit beschränkter Haftung,WISE,2019-03-18,in
4963,68,25000,Ehret AG und Co. KG,DEUTSCHE BANK,2018-09-24,out
4964,27,49000,WeinGesellschaft mit beschränkter Haftung,N26,2018-08-10,out
4965,56,43000,Seger & Reinartz GmbH u. Co. KG,SANTANDER,2018-03-29,in
4966,46,15000,Straßer AG,WISE,2019-04-03,in
4967,99,42000,Ammon GmbH u. Co. KG,DEUTSCHE BANK,2021-04-18,in
4968,96,43000,Andresen und Mücke GmbH & Co. KG,COMMERZBANK,2021-07-18,in
4969,34,17000,Selzer AG & Co. KG,COMMERZBANK,2020-07-16,out
4970,90,18000,Hedrich AG,DEUTSCHE BANK,2020-05-29,in
4971,3,31000,Jakob K.G,DEUTSCHE BANK,2019-06-29,in
4972,11,28000,Schimmelpfennig G.m.b.H.,DEUTSCHE BANK,2018-05-13,out
4973,68,37000,Hass AG,COMMERZBANK,2021-10-04,out
4974,91,39000,Mock Kommanditgesellschaft,DEUTSCHE BANK,2019-07-09,out
4975,27,10000,Kaiser und Mathes AG,COMMERZBANK,2021-09-22,in
4976,6,30000,RöderGesellschaft mit beschränkter Haftung,COMMERZBANK,2019-01-11,out
4977,7,25000,Abt Aktiengesellschaft,REVOLUT,2019-05-22,out
4978,8,47000,Stöber und Heise Gesellschaft mit beschränkter Haftung,SANTANDER,2020-01-20,in
4979,30,47000,Rauer A.G.,SANTANDER,2020-08-24,in
4980,23,23000,Vollrath u. HeinrichGesellschaft mbH,SANTANDER,2020-03-26,out
4981,80,13000,Bott u. Brecht A.G.,COMMERZBANK,2019-08-13,in
4982,52,25000,Daub und VolkertKommanditgesellschaft,SANTANDER,2020-12-19,in
4983,51,25000,Stangl u. Hell GmbH,COMMERZBANK,2021-12-15,in
4984,2,11000,Thiele & Hammes GmbH & Co. KG,COMMERZBANK,2019-08-09,out
4985,21,12000,Vollmer GmbH und Co. KG,REVOLUT,2020-05-17,in
4986,72,26000,Pech GmbH und Co. KG,SANTANDER,2019-11-18,in
4987,35,27000,Waibel u. Brandenburg AG u. Co. KG,SANTANDER,2018-07-06,in
4988,77,40000,Freier u. Pütz GmbH und Co. KG,WISE,2018-10-26,out
4989,99,41000,Kessel und Laux Gesellschaft mbH,COMMERZBANK,2021-01-03,out
4990,70,11000,Schwalbe u. Enders GmbH u. Co. KG,SANTANDER,2018-09-10,out
4991,1,24000,Schoch KG,N26,2018-11-20,out
4992,35,21000,Pfeiffer K.G.,SANTANDER,2018-01-30,out
4993,61,34000,Schwenke K.G,COMMERZBANK,2018-06-02,in
4994,9,17000,Klassen und Kirschbaum O.H.G.,COMMERZBANK,2021-10-26,in
4995,56,18000,Seger & Reinartz GmbH u. Co. KG,DEUTSCHE BANK,2018-06-28,out
4996,77,17000,Freier u. Pütz GmbH und Co. KG,REVOLUT,2019-11-17,in
4997,97,46000,Vieth AG,COMMERZBANK,2019-07-11,in
4998,33,50000,Hunger A.G,WISE,2018-12-17,in
4999,12,21000,Edler O.H.G,SANTANDER,2019-05-09,out
5000,66,30000,Biermann GmbH und Co. KG,COMMERZBANK,2020-09-06,out
5001,15,23000,Kretzschmar AG u. Co. KG,N26,2020-06-30,in
5002,98,10000,Schießl GMBH,DEUTSCHE BANK,2019-07-20,in
5003,60,14000,Kamps GmbH & Co. KG,SANTANDER,2021-08-14,out
5004,53,13000,Kurth u. Lampe AG,DEUTSCHE BANK,2021-10-18,out
5005,83,23000,BruckerGesellschaft mit beschränkter Haftung,COMMERZBANK,2019-10-25,in
5006,37,36000,Strasser u. Erdmann G.M.B.H.,SANTANDER,2021-11-11,in
5007,73,31000,Wehner und Ullrich AG,SANTANDER,2021-07-13,out
5008,42,18000,Reimer K.G.,SANTANDER,2018-10-03,in
5009,59,27000,Siegel AG,SANTANDER,2021-06-02,out
5010,88,37000,Flick und Schönberg AG & Co. KG,SANTANDER,2018-03-15,in
5011,55,36000,Schardt GmbH & Co. KG,WISE,2020-02-03,in
5012,21,18000,Vollmer GmbH und Co. KG,DEUTSCHE BANK,2018-05-07,in
5013,72,45000,Möbus A.G. & Co. KG,SANTANDER,2021-01-01,out
5014,71,47000,Stolz K.G,WISE,2018-10-05,out
5015,41,14000,Wiemer und Faßbender GmbH,DEUTSCHE BANK,2018-12-05,in
5016,36,33000,Werner K.G,COMMERZBANK,2021-09-30,out
5017,1,13000,Georgi und Lehmkuhl G.m.b.H.,SANTANDER,2019-09-11,in
5018,92,38000,Hein und Klages Aktiengesellschaft,WISE,2021-02-11,out
5019,75,23000,Hensel und Olschewski AG und Co. KG,WISE,2019-11-01,in
5020,22,26000,Salomon und Haake AG u. Co. KG,SANTANDER,2021-07-31,in
5021,21,48000,Vollmer GmbH und Co. KG,REVOLUT,2021-04-28,out
5022,37,10000,Behm A.G.,COMMERZBANK,2018-06-27,out
5023,50,46000,Pabst G.m.b.H.,SANTANDER,2021-07-05,out
5024,84,16000,Schrage & Denker AG und Co. KG,DEUTSCHE BANK,2018-11-12,out
5025,10,12000,Sander G.M.B.H.,COMMERZBANK,2020-12-30,out
5026,60,42000,Kamps GmbH & Co. KG,N26,2020-11-24,in
5027,20,15000,Licht GmbH und Co. KG,WISE,2018-01-20,in
5028,77,24000,Gottschalk und NickelKommanditgesellschaft,DEUTSCHE BANK,2019-03-21,out
5029,67,37000,Dörfler Gesellschaft mit beschränkter Haftung,COMMERZBANK,2019-03-23,in
5030,96,11000,Andresen und Mücke GmbH & Co. KG,DEUTSCHE BANK,2020-12-08,out
5031,44,34000,Eberle AG,COMMERZBANK,2019-08-01,in
5032,93,42000,Kettler A.G,COMMERZBANK,2021-02-07,out
5033,55,30000,Schmitz u. Weimann GMBH,SANTANDER,2019-05-18,in
5034,59,47000,Hassel OHG,REVOLUT,2019-10-26,out
5035,60,14000,Behrendt K.G,SANTANDER,2021-08-21,out
5036,56,17000,Schaaf A.G. & Co. KG,WISE,2018-10-04,in
5037,82,12000,Duwe GmbH u. Co. KG,COMMERZBANK,2019-03-06,in
5038,77,14000,Kutscher u. Wiechmann GmbH & Co. KG,SANTANDER,2021-01-02,in
5039,86,48000,Rode GMBH,REVOLUT,2018-07-18,out
5040,8,48000,Buchner & Roll OHG,COMMERZBANK,2018-10-03,out
5041,32,20000,Gerdes O.H.G,SANTANDER,2020-01-17,in
5042,21,18000,Vollmer GmbH und Co. KG,N26,2018-09-05,in
5043,80,22000,Raith und Rückert A.G,SANTANDER,2019-08-25,out
5044,24,45000,Erler u. Berner AG u. Co. KG,DEUTSCHE BANK,2019-02-21,in
5045,7,30000,Stotz GmbH & Co. KG,SANTANDER,2019-05-27,in
5046,99,17000,Ammon GmbH u. Co. KG,DEUTSCHE BANK,2019-04-19,out
5047,89,32000,Oldenburg und Redlich Gesellschaft mbH,COMMERZBANK,2021-06-02,in
5048,31,39000,Röser OHG,COMMERZBANK,2019-07-13,out
5049,95,40000,Wachter u. Bausch G.M.B.H.,DEUTSCHE BANK,2021-09-28,out
5050,13,34000,Türk Aktiengesellschaft,N26,2021-12-03,out
5051,90,45000,Bohne Kommanditgesellschaft,REVOLUT,2020-01-28,out
5052,66,26000,Scheibel OHG,DEUTSCHE BANK,2020-07-02,in
5053,93,16000,Weingärtner & Salewski K.G.,REVOLUT,2020-05-04,in
5054,21,12000,Falkenberg Gesellschaft mbH,REVOLUT,2018-12-14,in
5055,8,35000,Hartig & Dettmann GmbH u. Co. KG,SANTANDER,2020-06-19,in
5056,7,18000,Dahlke und Czech AG,SANTANDER,2019-12-03,out
5057,50,15000,Nagy und Senger GmbH & Co. KG,DEUTSCHE BANK,2019-07-25,out
5058,56,49000,Seger & Reinartz GmbH u. Co. KG,WISE,2021-03-24,in
5059,98,36000,Rapp & Knobloch GmbH und Co. KG,COMMERZBANK,2019-04-18,in
5060,47,45000,Storm & Mäder OHG,COMMERZBANK,2018-06-05,out
5061,24,44000,Bülow und Flemming AG,REVOLUT,2018-05-24,in
5062,65,44000,Hempel AG,COMMERZBANK,2020-05-11,in
5063,78,26000,Rühle AG & Co. KG,COMMERZBANK,2020-03-10,out
5064,98,15000,Kellermann GMBH,SANTANDER,2018-02-19,out
5065,71,22000,Dold G.m.b.H.,DEUTSCHE BANK,2018-08-14,out
5066,91,46000,Carstensen & Nitschke GMBH,WISE,2018-07-18,out
5067,9,10000,Markmann & Schneller A.G.,SANTANDER,2020-12-31,in
5068,38,46000,Rose AG u. Co. KG,REVOLUT,2021-06-15,out
5069,75,18000,Hensel und Olschewski AG und Co. KG,COMMERZBANK,2021-12-15,out
5070,3,44000,Drescher Gesellschaft mbH,COMMERZBANK,2021-04-11,in
5071,72,10000,Pech GmbH und Co. KG,DEUTSCHE BANK,2019-01-04,out
5072,73,26000,Limbach AG u. Co. KG,N26,2019-04-05,in
5073,86,18000,Kiesel A.G. & Co. KG,COMMERZBANK,2019-07-13,out
5074,27,21000,Manz GmbH und Co. KG,REVOLUT,2020-11-23,in
5075,21,41000,Ewert O.H.G,COMMERZBANK,2018-03-31,in
5076,16,36000,Sauermann O.H.G.,DEUTSCHE BANK,2018-06-13,out
5077,63,48000,Scheid A.G. & Co. KG,WISE,2018-06-07,out
5078,77,45000,DörnerKommanditgesellschaft,REVOLUT,2019-07-06,in
5079,98,47000,Molitor und Weihrauch GmbH u. Co. KG,COMMERZBANK,2018-10-20,in
5080,39,43000,Freudenberg K.G,COMMERZBANK,2018-07-11,in
5081,79,22000,Pausch A.G,COMMERZBANK,2021-03-08,in
5082,96,32000,Rohleder GmbH und Co. KG,DEUTSCHE BANK,2018-04-09,out
5083,26,17000,LochnerKommanditgesellschaft,DEUTSCHE BANK,2019-03-29,out
5084,77,20000,Vogelsang & Wittke GMBH,COMMERZBANK,2021-05-08,in
5085,30,29000,Olschewski & Veit G.m.b.H.,DEUTSCHE BANK,2019-07-03,out
5086,74,43000,Fromm A.G,DEUTSCHE BANK,2018-03-29,out
5087,82,15000,Dahmen AG,REVOLUT,2021-12-01,in
5088,8,10000,Stöber und Heise Gesellschaft mit beschränkter Haftung,DEUTSCHE BANK,2019-03-10,in
5089,68,22000,Färber u. Königs GmbH & Co. KG,SANTANDER,2018-10-01,out
5090,63,41000,Traub & Plate G.M.B.H.,COMMERZBANK,2021-06-11,out
5091,42,29000,Ney O.H.G,WISE,2019-11-25,out
5092,27,12000,Jungmann & Ley AG & Co. KG,COMMERZBANK,2018-09-05,out
5093,34,36000,Eppler und Wieser AG,COMMERZBANK,2020-11-15,in
5094,99,50000,Prause A.G,WISE,2018-02-10,out
5095,49,41000,Becht G.M.B.H.,DEUTSCHE BANK,2021-08-31,out
5096,9,26000,Wein G.m.b.H.,DEUTSCHE BANK,2019-10-05,in
5097,90,28000,Kupka AG & Co. KG,COMMERZBANK,2019-12-05,in
5098,64,37000,Borgmann u. Kollmann GmbH & Co. KG,SANTANDER,2021-09-10,out
5099,66,25000,Hansen GmbH und Co. KG,DEUTSCHE BANK,2019-02-07,in
5100,68,14000,Färber u. Königs GmbH & Co. KG,SANTANDER,2018-01-24,out
5101,59,27000,Siegel AG,DEUTSCHE BANK,2019-04-14,out
5102,15,19000,Flick AG & Co. KG,WISE,2021-03-08,out
5103,94,47000,Härtl A.G. & Co. KG,WISE,2018-05-24,out
5104,55,49000,Stach OHG,REVOLUT,2021-06-04,out
5105,78,35000,Meinel & Hafner AG,DEUTSCHE BANK,2020-02-10,in
5106,64,15000,Peschel A.G,SANTANDER,2019-10-08,in
5107,8,47000,Volz u. Philipp GmbH & Co. KG,COMMERZBANK,2019-08-02,out
5108,89,37000,Weigand GmbH & Co. KG,COMMERZBANK,2019-05-20,out
5109,25,35000,Ries AG & Co. KG,COMMERZBANK,2018-05-13,in
5110,84,43000,Lex AG u. Co. KG,REVOLUT,2021-06-07,in
5111,87,27000,Blume u. Eifler GmbH & Co. KG,DEUTSCHE BANK,2018-11-12,in
5112,51,16000,Bachmann A.G.,SANTANDER,2019-07-26,in
5113,31,45000,Breunig AG u. Co. KG,COMMERZBANK,2018-06-13,in
5114,1,47000,Georgi und Lehmkuhl G.m.b.H.,COMMERZBANK,2021-09-10,out
5115,2,16000,Thiele & Hammes GmbH & Co. KG,COMMERZBANK,2021-07-21,in
5116,54,26000,JacobsenGesellschaft mit beschränkter Haftung,COMMERZBANK,2021-06-22,in
5117,66,22000,Scheibel OHG,REVOLUT,2021-01-03,out
5118,72,23000,Timm GmbH & Co. KG,COMMERZBANK,2020-06-04,in
5119,1,36000,Theis u. Wunder AG und Co. KG,DEUTSCHE BANK,2021-05-31,out
5120,84,42000,Weichert OHG,SANTANDER,2018-04-11,in
5121,98,44000,Gottschalk und Laumann AG & Co. KG,SANTANDER,2018-05-23,out
5122,44,40000,Eberle AG,DEUTSCHE BANK,2020-05-24,in
5123,95,48000,Wachter u. Bausch G.M.B.H.,COMMERZBANK,2021-05-11,out
5124,73,39000,Limbach AG u. Co. KG,DEUTSCHE BANK,2021-02-21,in
5125,32,39000,Wecker und Böckmann AG u. Co. KG,SANTANDER,2021-01-17,out
5126,4,47000,Kley GMBH,SANTANDER,2019-12-02,in
5127,37,25000,Hoch GmbH u. Co. KG,DEUTSCHE BANK,2020-11-08,out
5128,89,30000,Fleischhauer AG,WISE,2019-03-18,in
5129,86,21000,GlaserGesellschaft mbH,COMMERZBANK,2021-01-16,in
5130,90,26000,Kupka AG & Co. KG,DEUTSCHE BANK,2018-03-04,in
5131,30,22000,Oberländer K.G,COMMERZBANK,2018-12-29,out
5132,100,27000,Steger & Schill GmbH und Co. KG,N26,2021-02-26,out
5133,91,43000,Czech AG und Co. KG,REVOLUT,2018-06-28,out
5134,45,12000,Knuth KG,N26,2020-09-09,out
5135,66,48000,Krämer KG,SANTANDER,2021-01-05,out
5136,17,17000,Scheler AG,REVOLUT,2019-12-02,in
5137,36,13000,Neumeister OHG,COMMERZBANK,2019-10-06,in
5138,20,30000,PfauKommanditgesellschaft,SANTANDER,2020-07-19,in
5139,6,46000,RöderGesellschaft mit beschränkter Haftung,DEUTSCHE BANK,2018-07-22,out
5140,84,19000,Rautenberg und Heider K.G.,WISE,2019-09-27,in
5141,7,24000,Abt Aktiengesellschaft,COMMERZBANK,2020-04-01,in
5142,63,15000,Krahl G.M.B.H.,REVOLUT,2019-02-25,out
5143,44,38000,Eberle AG,SANTANDER,2018-08-26,in
5144,25,22000,Will G.M.B.H.,N26,2020-09-24,out
5145,82,23000,Lösch A.G.,WISE,2021-07-14,in
5146,12,13000,Biermann O.H.G,SANTANDER,2018-03-06,out
5147,20,38000,Birke GmbH,SANTANDER,2018-06-15,in
5148,84,34000,Franken u. Jakobs A.G. & Co. KG,COMMERZBANK,2021-10-02,in
5149,4,12000,Schreiter AG,REVOLUT,2021-09-17,in
5150,6,36000,Messer & Kammer AG,N26,2018-01-14,in
5151,60,36000,Grebe und Schwaiger AG u. Co. KG,SANTANDER,2020-07-10,out
5152,81,41000,Henrichs & Brennecke GmbH und Co. KG,N26,2019-05-31,out
5153,33,50000,Bechtel G.m.b.H.,N26,2021-01-10,in
5154,16,43000,Knorr und Heuser Gesellschaft mbH,DEUTSCHE BANK,2019-10-15,in
5155,32,37000,Burkard & Zeidler G.m.b.H.,COMMERZBANK,2021-03-09,in
5156,9,28000,Wein G.m.b.H.,COMMERZBANK,2021-05-08,in
5157,53,14000,Prause O.H.G,DEUTSCHE BANK,2019-04-15,in
5158,62,30000,Post & Strauß GmbH,SANTANDER,2021-02-01,out
5159,49,27000,Voges & Reichel AG u. Co. KG,COMMERZBANK,2020-03-11,in
5160,20,21000,Bunge A.G. & Co. KG,REVOLUT,2021-12-23,out
5161,41,12000,Eller und Breidenbach G.M.B.H.,DEUTSCHE BANK,2019-08-04,in
5162,41,17000,Alex OHG,COMMERZBANK,2021-10-06,in
5163,59,41000,Tauber & Lippert Offene Handelsgesellschaft,COMMERZBANK,2019-10-02,out
5164,55,21000,Stach OHG,SANTANDER,2021-12-05,out
5165,66,40000,Irrgang und Raab AG und Co. KG,SANTANDER,2021-11-20,out
5166,1,28000,Blome AG,COMMERZBANK,2020-03-25,in
5167,7,48000,Großmann O.H.G,WISE,2021-10-21,out
5168,17,48000,Haß K.G.,N26,2018-12-21,in
5169,25,38000,Kretz GmbH & Co. KG,DEUTSCHE BANK,2020-05-27,in
5170,85,10000,Rödel A.G,DEUTSCHE BANK,2020-12-18,out
5171,65,30000,Haustein O.H.G.,REVOLUT,2018-02-26,out
5172,38,17000,Neumeister AG,DEUTSCHE BANK,2019-04-28,in
5173,1,28000,Georgi und Lehmkuhl G.m.b.H.,WISE,2020-03-04,in
5174,3,28000,Reinsch und Wenk GmbH und Co. KG,DEUTSCHE BANK,2019-04-11,in
5175,87,20000,Staub AG u. Co. KG,COMMERZBANK,2019-05-20,out
5176,67,48000,Stricker u. Prinz A.G. & Co. KG,DEUTSCHE BANK,2018-09-19,out
5177,12,30000,Zenker A.G.,SANTANDER,2018-02-26,in
5178,15,24000,Hölscher GmbH u. Co. KG,DEUTSCHE BANK,2021-12-23,in
5179,47,44000,BertschOffene Handelsgesellschaft,COMMERZBANK,2019-04-07,out
5180,52,24000,Kamm AG und Co. KG,DEUTSCHE BANK,2018-11-10,out
5181,45,17000,Schimmel A.G. & Co. KG,DEUTSCHE BANK,2019-10-19,out
5182,93,28000,Möckel A.G.,SANTANDER,2019-01-22,in
5183,35,35000,Freytag O.H.G,WISE,2018-10-31,out
5184,15,47000,Weirich & Zapf A.G,SANTANDER,2019-09-12,in
5185,68,26000,Burmester & Huck A.G,REVOLUT,2019-12-17,out
5186,52,42000,Menges GMBH,WISE,2019-06-27,out
5187,78,34000,Dehn und Friebe O.H.G.,REVOLUT,2020-11-08,in
5188,3,27000,Seidl A.G.,SANTANDER,2020-01-09,out
5189,26,30000,Platz A.G. & Co. KG,SANTANDER,2020-05-05,out
5190,16,35000,Lehner G.M.B.H.,WISE,2018-12-13,in
5191,6,33000,Mehnert GMBH,N26,2020-08-28,in
5192,70,29000,Kögler GmbH & Co. KG,N26,2020-03-21,in
5193,21,47000,Vollmer GmbH und Co. KG,WISE,2019-03-13,out
5194,47,12000,Köllner u. Conradi G.m.b.H.,REVOLUT,2020-05-21,in
5195,23,28000,Hartwich und Stricker GmbH,WISE,2020-02-14,in
5196,56,29000,Seger & Reinartz GmbH u. Co. KG,N26,2021-12-14,out
5197,12,30000,Rehm GmbH u. Co. KG,SANTANDER,2018-07-03,out
5198,56,44000,Seger & Reinartz GmbH u. Co. KG,SANTANDER,2019-01-23,in
5199,55,10000,Gerth GmbH und Co. KG,DEUTSCHE BANK,2018-06-15,out
5200,87,26000,JakobiKommanditgesellschaft,SANTANDER,2018-06-02,out
5201,70,41000,Härtel GMBH,WISE,2020-10-28,in
5202,73,34000,Limbach AG u. Co. KG,WISE,2021-04-28,in
5203,38,19000,Rose AG u. Co. KG,SANTANDER,2018-10-24,in
5204,33,42000,Emmert GMBH,N26,2021-10-17,in
5205,94,26000,Matthies AG,REVOLUT,2019-10-05,out
5206,81,45000,Scheibe AG & Co. KG,WISE,2020-04-21,in
5207,34,12000,Selzer AG & Co. KG,REVOLUT,2021-06-15,out
5208,11,43000,Storm GmbH,DEUTSCHE BANK,2021-10-03,in
5209,25,28000,Hartwig und Nguyen KG,DEUTSCHE BANK,2018-03-14,out
